ANTMToBrokerCode	ANTM	Start	2025-10-01	End	2025-10-01	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	150,886	48,189,362,000	3193.76	1	AK	188,850	60,340,722,000	3195.17
AK	140,981	45,083,860,000	3197.87	2	ZP	145,039	46,442,744,000	3202.09
BK	126,046	40,313,535,000	3198.32	3	CC	132,461	42,381,175,000	3199.52
DH	107,820	34,407,927,000	3191.24	4	YP	124,330	39,786,274,000	3200.05
TP	82,039	26,231,147,000	3197.40	5	YU	82,817	26,482,006,000	3197.65
YP	75,978	24,276,124,000	3195.15	6	XL	55,857	17,872,685,000	3199.72
XL	68,190	21,778,715,000	3193.83	7	AI	51,742	16,497,232,000	3188.36
PD	50,487	16,163,560,000	3201.53	8	PD	48,674	15,555,460,000	3195.85
KZ	43,101	13,773,701,000	3195.68	9	AZ	48,921	15,550,264,000	3178.65
XC	31,377	10,024,673,000	3194.91	10	SQ	39,407	12,606,363,000	3199.02
ZP	30,334	9,720,751,000	3204.57	11	HP	36,770	11,718,306,000	3186.92
SQ	28,543	9,128,110,000	3198.02	12	LG	32,061	10,220,499,000	3187.83
KK	27,799	8,910,151,000	3205.21	13	XC	29,391	9,399,701,000	3198.16
OD	27,191	8,701,118,000	3200.00	14	CP	29,092	9,320,640,000	3203.85
CP	22,700	7,245,864,000	3192.01	15	OD	28,368	9,050,256,000	3190.30
NI	21,429	6,851,812,000	3197.45	16	BK	27,578	8,815,498,000	3196.57
MG	21,355	6,842,953,000	3204.38	17	NI	23,216	7,432,551,000	3201.48
HP	20,446	6,548,322,000	3202.74	18	KK	17,062	5,450,531,000	3194.54
BQ	19,824	6,350,145,000	3203.26	19	AT	11,714	3,761,429,000	3211.05
DR	18,550	5,922,682,000	3192.82	20	MG	10,580	3,384,074,000	3198.56
YJ	16,594	5,287,759,000	3186.55	21	YJ	10,003	3,181,908,000	3180.95
GR	16,355	5,204,130,000	3181.98	22	DR	8,503	2,717,763,000	3196.24
AT	15,287	4,913,894,000	3214.43	23	IF	8,463	2,715,186,000	3208.30
YU	15,353	4,889,044,000	3184.42	24	EP	8,249	2,631,923,000	3190.60
DX	10,547	3,389,049,000	3213.28	25	HD	7,899	2,531,357,000	3204.66
HD	10,309	3,302,829,000	3203.83	26	GR	5,947	1,901,529,000	3197.46
LG	8,101	2,595,913,000	3204.44	27	BQ	5,664	1,812,711,000	3200.41
EP	7,923	2,538,445,000	3203.89	28	XA	5,272	1,691,084,000	3207.67
AZ	7,175	2,300,407,000	3206.14	29	YO	5,235	1,678,835,000	3206.94
KI	5,446	1,746,005,000	3206.03	30	TP	4,641	1,478,073,000	3184.82
IF	4,525	1,445,583,000	3194.66	31	ZR	4,611	1,476,131,000	3201.33
XA	3,719	1,188,060,000	3194.57	32	PC	3,584	1,152,410,000	3215.43
BR	2,750	880,724,000	3202.63	33	DX	1,913	612,238,000	3200.41
PC	2,206	708,247,000	3210.55	34	AG	1,870	598,301,000	3199.47
FS	2,064	662,352,000	3209.07	35	CD	1,404	450,328,000	3207.46
YB	2,065	658,393,000	3188.34	36	YB	1,195	382,708,000	3202.58
ZR	2,050	649,100,000	3166.34	37	RS	1,000	321,000,000	3210.00
RX	1,417	452,543,000	3193.67	38	DH	980	314,031,000	3204.40
AI	1,350	432,017,000	3200.13	39	BB	960	308,220,610	3210.00
CD	1,058	337,846,000	3193.25	40	RF	825	264,200,000	3202.42
RO	705	224,421,000	3183.28	41	AO	615	198,110,000	3221.30
AG	621	199,113,000	3206.33	42	RO	615	197,245,000	3207.24
LS	589	186,761,000	3170.81	43	LS	553	177,562,000	3210.89
AO	529	168,223,000	3180.02	44	DD	500	160,000,000	3200.00
AF	500	161,000,000	3220.00	45	KI	395	126,470,000	3201.77
ES	502	160,639,000	3199.98	46	IT	300	96,700,000	3223.33
FZ	400	128,400,000	3210.00	47	ID	300	96,300,000	3210.00
ID	316	100,488,000	3180.00	48	MU	300	95,900,000	3196.67
RF	280	89,310,000	3189.64	49	RG	205	65,805,000	3210.00
IT	250	79,250,000	3170.00	50	AF	100	31,800,000	3180.00
GI	200	64,000,000	3200.00	51	IU	100	31,700,000	3170.00
IU	100	32,000,000	3200.00	52	FZ	90	28,800,000	3200.00
BS	100	31,800,000	3180.00	53	MI	80	25,680,000	3210.00
JB	86	27,221,000	3165.23	54	AR	80	25,440,000	3180.00
AN	20	6,340,000	3170.00	55	IH	50	16,050,000	3210.00
IN	15	4,785,000	3190.00	56	RB	40	12,880,000	3220.00
FO	10	3,210,000	3210.00	57	PP	40	12,760,000	3190.00
SH	10	3,190,000	3190.00	58	PG	30	9,630,000	3210.00
BB	1	380,610	3198.40	59	SF	26	8,372,000	3220.00
SF	1	320,000	3200.00	60	SA	13	4,173,000	3210.00
RB	1	319,000	3190.00	61	ES	10	3,200,000	3200.00
QA	1	319,000	3190.00	62	SH	10	3,190,000	3190.00
 	 	 	 	63	QA	7	2,228,000	3182.86
