ANTMToBrokerCode	ANTM	Start	2025-09-25	End	2025-09-25	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	491,308	160,092,249,000	3258.49	1	ZP	595,293	191,323,063,000	3213.93
YP	469,041	152,316,746,000	3247.41	2	CC	490,795	160,246,967,000	3265.05
XL	418,446	135,645,394,000	3241.65	3	AK	334,415	108,682,868,000	3249.94
XC	214,127	69,495,142,000	3245.51	4	KZ	308,916	99,209,716,000	3211.54
PD	195,872	63,456,362,000	3239.69	5	BK	304,627	98,670,101,000	3239.05
ZP	171,696	55,745,412,000	3246.75	6	YU	268,452	87,924,532,000	3275.24
AK	164,153	53,003,082,000	3228.88	7	YP	218,761	71,033,427,000	3247.08
CP	154,887	50,071,785,000	3232.79	8	XL	152,572	49,292,728,000	3230.78
NI	141,551	45,906,370,000	3243.10	9	XC	114,830	36,911,071,000	3214.41
EP	122,959	39,993,522,000	3252.59	10	PD	109,069	35,437,508,000	3249.09
SQ	121,925	39,550,799,000	3243.86	11	AZ	105,368	34,901,942,000	3312.39
OD	100,063	32,555,382,000	3253.49	12	CP	98,661	32,118,857,000	3255.48
MG	93,662	30,393,498,000	3245.02	13	SQ	93,068	30,445,093,000	3271.27
BK	92,229	29,854,993,000	3237.05	14	AI	69,800	23,173,008,000	3319.92
AZ	88,277	28,674,521,000	3248.24	15	MG	69,037	22,409,958,000	3246.08
KK	87,323	28,268,565,000	3237.24	16	BB	63,679	20,425,154,000	3207.52
AI	86,926	28,248,158,000	3249.68	17	KK	62,366	20,289,186,000	3253.24
YU	77,939	25,399,817,000	3258.94	18	EP	58,231	19,151,877,000	3288.95
GR	76,232	24,528,031,000	3217.55	19	KI	48,215	15,312,220,000	3175.82
DR	51,212	16,682,729,000	3257.58	20	TP	45,627	14,830,612,000	3250.40
TP	49,172	15,767,873,000	3206.68	21	IH	40,000	12,891,069,000	3222.77
BQ	44,349	14,411,722,000	3249.62	22	LG	36,818	12,030,336,000	3267.51
YJ	43,430	14,073,754,000	3240.56	23	AT	35,244	11,467,071,000	3253.62
LG	41,343	13,354,993,000	3230.29	24	NI	32,338	10,499,289,000	3246.73
AT	40,779	13,279,048,000	3256.34	25	HD	31,888	10,360,441,000	3249.01
HD	31,770	10,292,954,000	3239.83	26	DR	30,805	10,085,248,000	3273.90
ES	29,937	9,612,586,000	3210.94	27	GR	23,212	7,440,001,000	3205.24
XA	27,714	8,957,974,000	3232.29	28	OD	21,670	7,002,942,000	3231.63
DH	21,817	7,092,248,000	3250.79	29	BQ	19,316	6,247,497,000	3234.36
RF	21,364	6,875,394,000	3218.21	30	FS	15,260	4,917,730,000	3222.63
YB	20,262	6,591,158,000	3252.97	31	IF	14,723	4,857,328,000	3299.14
BR	20,120	6,502,873,000	3232.04	32	RF	13,857	4,463,095,000	3220.82
HP	19,911	6,497,283,000	3263.16	33	YB	13,203	4,268,617,000	3233.07
IF	15,587	5,012,048,000	3215.53	34	PC	11,151	3,535,777,000	3170.82
PC	15,347	4,960,837,000	3232.45	35	XA	7,329	2,377,988,000	3244.63
SS	14,976	4,875,768,000	3255.72	36	DH	7,132	2,329,330,000	3266.03
FS	14,466	4,706,139,000	3253.24	37	ZR	5,333	1,723,482,000	3231.73
DX	12,707	4,170,629,000	3282.15	38	AO	4,653	1,511,068,000	3247.51
AF	11,423	3,612,548,000	3162.52	39	HP	4,361	1,387,660,000	3181.98
CD	9,720	3,149,952,000	3240.69	40	DX	3,997	1,299,738,000	3251.78
AO	9,513	3,105,223,000	3264.19	41	MU	3,500	1,141,800,000	3262.29
KI	8,762	2,832,397,000	3232.59	42	YJ	3,394	1,091,163,000	3214.98
ZR	7,726	2,495,556,000	3230.08	43	AG	2,472	791,882,000	3203.41
FZ	7,575	2,461,892,000	3250.02	44	SH	2,345	746,060,000	3181.49
LS	7,209	2,335,219,000	3239.31	45	BR	2,100	706,300,000	3363.33
BS	4,360	1,395,465,000	3200.61	46	FZ	1,200	382,150,000	3184.58
AG	4,279	1,388,436,000	3244.77	47	ID	700	226,200,000	3231.43
IN	3,300	1,096,461,000	3322.61	48	LS	304	101,208,000	3329.21
RO	3,026	987,655,000	3263.90	49	IT	300	95,600,000	3186.67
KZ	2,628	834,407,000	3175.06	50	PO	200	66,200,000	3310.00
MU	2,527	822,880,000	3256.35	51	IN	200	63,600,000	3180.00
SH	2,406	772,162,000	3209.32	52	CD	63	21,240,000	3371.43
ID	1,974	641,029,000	3247.36	53	RS	50	16,225,000	3245.00
BB	1,748	559,450,000	3200.51	54	IU	37	12,020,000	3248.65
RS	1,282	410,606,000	3202.85	55	SA	26	8,242,000	3170.00
SA	1,031	335,259,000	3251.78	56	ES	15	4,935,000	3290.00
SF	912	291,806,000	3199.63	57	RG	2	650,000	3250.00
MI	768	246,875,000	3214.52	58	PF	2	632,000	3160.00
IU	770	246,180,000	3197.14	59	 	 	 	 
GI	600	195,400,000	3256.67	60	 	 	 	 
AN	593	193,259,000	3259.01	61	 	 	 	 
RG	522	167,633,000	3211.36	62	 	 	 	 
IH	315	102,575,000	3256.35	63	 	 	 	 
IT	300	94,800,000	3160.00	64	 	 	 	 
DD	224	72,380,000	3231.25	65	 	 	 	 
OK	120	38,030,000	3169.17	66	 	 	 	 
EL	110	35,680,000	3243.64	67	 	 	 	 
PP	111	35,187,000	3170.00	68	 	 	 	 
DU	65	21,220,000	3264.62	69	 	 	 	 
JB	57	18,527,000	3250.35	70	 	 	 	 
II	40	13,100,000	3275.00	71	 	 	 	 
TF	38	12,411,000	3266.05	72	 	 	 	 
PO	26	8,266,000	3179.23	73	 	 	 	 
RB	22	7,223,000	3283.18	74	 	 	 	 
PF	12	3,820,000	3183.33	75	 	 	 	 
AD	6	1,938,000	3230.00	76	 	 	 	 
QA	3	957,000	3190.00	77	 	 	 	 
