BUMIToBrokerCode	BUMI	Start	2025-12-19	End	2025-12-19	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	3,646,419	125,653,694,400	344.59	1	MG	3,593,858	124,658,790,200	346.87
BK	2,448,597	84,061,175,200	343.30	2	YU	3,110,081	106,934,286,400	343.83
YU	2,105,598	72,232,757,400	343.05	3	YP	2,772,880	95,012,069,000	342.65
AK	2,015,619	69,085,116,200	342.75	4	XL	2,418,617	83,100,231,200	343.59
ZP	1,686,556	58,162,028,800	344.86	5	CC	1,913,981	65,705,181,200	343.29
YP	1,621,366	55,844,774,400	344.43	6	XC	1,895,913	64,986,983,800	342.77
MG	1,579,641	54,323,829,800	343.90	7	PD	1,599,015	54,929,965,000	343.52
PD	1,564,014	53,903,433,600	344.65	8	AK	1,295,719	44,810,029,400	345.83
XC	1,519,852	52,335,122,800	344.34	9	KK	979,469	33,673,341,400	343.79
CC	1,405,348	48,439,586,600	344.68	10	CP	755,263	26,002,038,000	344.28
CP	920,063	31,742,675,200	345.01	11	ZP	737,939	25,333,383,000	343.30
KK	908,545	31,245,852,200	343.91	12	SQ	632,744	21,696,317,600	342.89
AZ	616,781	21,292,510,600	345.22	13	AZ	576,098	19,924,346,000	345.85
SQ	477,696	16,452,695,400	344.42	14	DR	458,515	15,715,578,400	342.75
OD	466,223	16,024,404,400	343.71	15	NI	421,395	14,501,057,600	344.12
GR	332,882	11,484,907,600	345.01	16	OD	373,776	12,850,523,000	343.80
NI	322,753	11,122,201,400	344.60	17	BK	353,111	12,125,355,000	343.39
SS	300,000	10,260,000,000	342.00	18	AI	307,847	10,606,109,800	344.53
YJ	282,824	9,748,786,400	344.69	19	SS	300,000	10,420,000,000	347.33
LG	279,500	9,621,173,800	344.23	20	GR	302,166	10,413,143,800	344.62
KI	275,153	9,483,709,400	344.67	21	YJ	294,612	10,078,144,600	342.08
TP	268,866	9,238,875,200	343.62	22	BQ	258,170	8,892,046,400	344.43
YB	265,685	9,133,605,200	343.78	23	HD	250,246	8,591,197,400	343.31
MI	252,300	8,668,600,000	343.58	24	YB	245,315	8,430,580,200	343.66
BB	202,206	6,945,886,400	343.51	25	AT	233,910	8,032,493,000	343.40
AI	197,884	6,773,500,800	342.30	26	XA	220,218	7,561,450,200	343.36
HD	191,514	6,565,532,200	342.82	27	LG	192,725	6,626,593,400	343.84
DR	189,709	6,537,639,600	344.61	28	TP	170,004	5,839,552,600	343.50
XA	166,076	5,712,606,800	343.98	29	EP	160,724	5,513,276,600	343.03
DH	136,500	4,706,895,800	344.83	30	KI	98,566	3,376,240,200	342.54
EP	132,420	4,565,392,800	344.77	31	OK	62,500	2,137,500,000	342.00
BQ	104,734	3,626,183,200	346.23	32	IU	55,260	1,907,980,000	345.27
HP	81,392	2,811,464,400	345.42	33	RG	52,720	1,813,138,000	343.92
AO	65,759	2,266,794,000	344.71	34	RX	50,000	1,716,700,000	343.34
FZ	60,166	2,073,696,600	344.66	35	DH	43,747	1,514,776,000	346.26
AG	59,123	2,030,638,400	343.46	36	HP	39,792	1,367,640,800	343.70
RG	56,206	1,913,446,400	340.43	37	IN	28,765	997,160,000	346.66
AT	55,193	1,907,244,200	345.56	38	AO	28,613	981,396,000	342.99
BR	35,580	1,223,433,000	343.85	39	AG	25,521	887,452,400	347.73
ES	26,010	899,742,000	345.92	40	ES	26,020	885,488,000	340.31
LS	20,184	692,296,000	342.99	41	LS	25,295	870,532,400	344.15
IN	18,210	624,262,000	342.81	42	DX	21,548	744,017,200	345.28
PO	17,400	597,760,000	343.54	43	FZ	14,567	502,184,800	344.74
IF	14,709	506,074,600	344.06	44	IF	10,709	367,872,600	343.52
DX	13,337	458,815,000	344.02	45	AR	10,000	344,000,000	344.00
BS	11,500	392,600,000	341.39	46	PO	8,010	277,348,000	346.25
IU	9,605	328,613,000	342.13	47	BR	7,489	257,731,400	344.15
CD	9,550	328,130,200	343.59	48	MI	6,000	207,600,000	346.00
RF	7,647	262,598,000	343.40	49	BB	6,000	206,400,000	344.00
ZR	6,200	212,570,000	342.85	50	RO	5,401	186,294,200	344.93
SA	5,500	189,400,000	344.36	51	CD	5,137	176,123,800	342.85
AH	5,000	174,000,000	348.00	52	AH	5,000	173,000,000	346.00
GA	5,050	171,730,000	340.06	53	DU	4,748	162,481,600	342.21
PG	4,200	143,220,000	341.00	54	PG	4,202	144,128,400	343.00
EL	3,100	105,800,000	341.29	55	EL	3,000	104,040,000	346.80
RS	3,028	103,557,600	342.00	56	SA	3,000	103,200,000	344.00
RO	2,305	79,151,000	343.39	57	ZR	2,600	90,240,000	347.08
AN	1,850	63,638,000	343.99	58	PC	2,212	75,692,800	342.19
FS	1,243	42,827,800	344.55	59	FS	1,650	57,080,000	345.94
SH	1,075	37,395,000	347.86	60	SH	1,600	54,840,000	342.75
II	1,000	34,400,000	344.00	61	RF	1,240	42,548,000	343.13
PC	874	30,004,600	343.30	62	IH	1,000	34,300,000	343.00
RB	868	29,817,200	343.52	63	JB	590	20,532,000	348.00
IH	500	17,400,000	348.00	64	MU	209	7,287,800	348.70
MU	374	12,789,600	341.97	65	ID	200	6,880,000	344.00
DU	113	3,884,600	343.77	66	IT	100	3,460,000	346.00
IC	100	3,480,000	348.00	67	FO	100	3,440,000	344.00
DP	100	3,431,200	343.12	68	QA	86	2,968,400	345.16
FO	100	3,420,000	342.00	69	PF	50	1,750,000	350.00
PI	85	2,907,000	342.00	70	GA	50	1,720,000	344.00
QA	61	2,089,800	342.59	71	AN	35	1,199,000	342.57
JB	17	581,000	341.76	72	GI	19	651,600	342.95
GI	14	479,800	342.71	73	 	 	 	 
TF	10	344,000	344.00	74	 	 	 	 
